Drug,COADREAD,LUSC,HNSC,STAD,KIRC,UCEC,BRCA,LIHC,CESC,LUAD,ESCA,PRAD,GBM,SKCM,BLCA,LGG,UCS
ASP-ASN-ARG,0.5646109003269804,0.4859123711545083,0.37175195121547977,0.5424549156938219,0.6368558748219315,0.18228065964696943,0.7263828264180027,0.6089936581387311,0.5530567028494455,0.36879041363892895,0.5417285506101777,0.7065474759301749,0.5414585214030901,0.5390999954008184,0.23967606032008248,0.5377006934748139,0.32240522134242644
"2-(BETA-D-GLUCOPYRANOSYL)-5-METHYL-1,3,4-OXADIAZOLE",0.514248461320683,0.5354886516536264,0.5359303899905165,0.5115074315319513,0.37416223173088003,0.15029369313112406,0.3813824351659291,0.5386927481826824,0.28814604930423304,0.5383845200713291,0.019893302459099434,0.5377051422100964,0.6001312860367535,0.6204433713541022,0.37670687230700883,0.27988042695826365,0.2738074853096273
MK-2206,3.517987005419221e-22,5.665889507738474e-18,1.372170568897974e-12,5.197120327385885e-17,1.92596175238619e-63,2.770642808335701e-10,2.502740785232901e-23,1.9290738246498766e-09,2.7049382328914245e-23,6.878421754728294e-08,5.460849546095808e-10,1.4012740309440063e-39,4.071392219379722e-14,7.158056190718039e-14,9.555653193094246e-10,1.0444170925210289e-17,6.679828136363651e-38
4-OXORETINOIC ACID,0.5584485866115595,0.8115879187518862,0.8211680247526234,0.673334532484628,0.7874408059667157,0.49355857629293254,0.7463892196214312,0.8350399241507653,0.7902042508653471,0.7834344540068704,0.7772290631402963,0.8183364124020589,0.5849273001769265,0.7997255344779742,0.6560313465245758,0.8359041471161202,0.7712773086412941
CHEMBL258040,0.5590031368597584,0.4033616957175832,0.3545516253324008,0.5334452593295721,0.7468736426697768,0.2860722154087775,0.4950818586839659,0.5047479766068472,0.5472073378611324,0.43193809684165274,0.5301198447853505,0.5284202808738293,0.7699229509364429,0.5412582574136242,0.18554019916885633,0.6739828397807036,0.737014332041964
PIRENZEPINE,0.21606209505258567,0.557093069937366,0.5540901001281845,0.521677851945133,0.2801026223696603,0.5018680981036858,0.5319716104992287,0.014291186919730952,0.2094000324733723,0.08733221202129393,0.05328971703290022,0.05499263727642789,0.5247712536467714,0.020726224983236147,0.5377177113020278,0.10809423142212732,0.3670576480377479
SERACTIDE ACETATE,0.8020734026189116,0.8053877370207401,0.8203595644896255,0.525463627515277,0.7645835641884786,0.8722556120637708,0.8158642781949006,0.8315685408246634,0.8292493459836341,0.751483193871211,0.788873843190224,0.8086956366916753,0.4428733493749154,0.8176445585180455,0.8375192627061716,0.6311790526194438,0.7769884257757599
CHEMBL591475,0.7641680724414901,0.8175953764008499,0.8765646482563683,0.30477998949379653,0.6700582249984323,0.8879322114824935,0.6855396554472071,0.276656987247779,0.5777712924497354,0.7432779664413801,0.6784374154487602,0.7392043210428165,0.764989135240209,0.541959878282848,0.3699901852268734,0.5413918060853269,0.7235599350973702
ETHOPROPAZINE HYDROCHLORIDE,0.01089884752648498,0.16426667113221505,0.15992150357111495,0.00012354837305066994,0.07296838888697725,0.02399766098639156,0.5134282481764948,0.019990257576865966,0.020634955760495212,0.012769723408175832,5.568684120385069e-05,0.19953281653314103,0.02071056699564787,0.28908015033548895,0.5164236001032847,0.019535833903977583,0.07917863857948904
2-PHENYLPROPYLAMINE,0.5310517423553679,0.790763003428653,0.7574951825835083,0.790180507582225,0.768388866614614,0.8525356419190482,0.8439359501946488,0.33183320547594675,0.7920677232396409,0.762919964193397,0.7649977475507101,0.7657102317912055,0.8094263638319208,0.754036938304925,0.6341246990065362,0.7748381726547287,0.7794593964943661
SUFENTANIL,0.4170633041391476,0.6015115336665051,0.7958841434318855,0.5585720382972055,0.40267312626307045,0.45773115912712337,0.6309059337327676,0.6826478393615901,0.5354895832730963,0.7515688490609447,0.496092041419157,0.3697372079769446,0.7718173081217548,0.7476983146208231,0.5507103658171335,0.5388168476952804,0.49416444204905147
MEK INHIBITOR II,0.0018511275183998278,0.5288510247479257,0.5203158617326848,0.5286198457924538,0.4435390942474351,0.5559679050152678,0.5193317148401652,0.5382696388715623,0.1791893304693441,0.5194849907649781,0.5317197715603451,0.001074793997257474,4.12790111674975e-05,3.2727377139391947e-26,0.5300154106673527,0.4975153036436064,0.2848746869758705
LYS[Z(NO2)]-LYS[Z(NO2)],0.7952850175940179,0.8291230529936238,0.8299459899964665,0.8298471303309504,0.7957426986309335,0.7147792239482572,0.820020037204302,0.8407300264423303,0.8109786788914528,0.7742619440483103,0.7645895983458546,0.7776806354884654,0.7966194978547747,0.816630813248492,0.6461355285292743,0.8188901143933456,0.5402856196250926
METHIONINE BENZIMIDAZOLE 6,0.4749708845310668,0.5551633416084707,0.780619374451853,0.7836235184921758,0.7024930152916387,0.4615626540276408,0.7887296059758337,0.7735291377914735,0.5363148902088303,0.4611569364684169,0.7058411106672171,0.3327735212193559,0.41457230428140057,0.11502924786228735,0.5767153458549753,0.5317717850040306,0.7054107038285377
BETAZOLE,0.1281977510703992,0.11938907235843516,0.49535491540439935,0.7589775245019916,0.6060810665804017,0.7539620681937803,0.7689710794319535,0.5427027989764015,0.7199686012926771,0.681709322945082,0.6142787145832137,0.19918166775905966,0.6963392682106085,0.4269039404461793,0.5910539975181632,0.7642745308163348,0.1390117757087994
FUMARIC ACID,0.7166105226173366,0.3323760530292401,0.5411138148940678,0.5370513852067754,0.6876474770142847,0.4067378493778148,0.721621912538721,0.5664609689209973,0.7358734538421206,0.6074719086692025,0.7524692369342079,0.7535425044022734,0.7141438163086224,0.732258050180953,0.3909753476226519,0.7414502964819688,0.7377358557726664
AS703569,0.6144303794698833,0.588817232354106,0.6131957889790849,0.7904558765472516,0.5447777967743594,0.552118773515418,0.2307223866374024,0.5999720458444951,0.7470546661035142,0.5444883962750979,0.8351696943417248,0.6669905527780416,0.7453083741647988,0.6588065483318839,0.5312781147594912,0.5276210138728287,0.39373291807262356
TRIFLUPROMAZINE HYDROCHLORIDE,0.8129281067307911,0.5025353383538318,0.6370181503193731,0.29340934363126314,0.790317376705841,0.805955837921187,0.5658093001393106,0.7294096615344274,0.8092869209712829,0.7735275200604694,0.777182354248231,0.3855649099147562,0.43159495219502575,0.32036894797958804,0.5560320300935706,0.8614536596355004,0.7957150683306209
EFLORNITHINE,6.888920331943136e-46,0.00546407274247375,0.5351656581043365,1.2534432131029362e-45,0.3970801903119181,0.09029715366744323,0.010722016021095137,0.5196727996795694,0.04803431840179892,0.0016032141097839549,0.17643915438812247,0.0,0.006814053971450202,0.1183537315617264,0.5039786677741493,0.495636492866492,0.2799829648029325
MELAGATRAN,0.7548387162254808,0.5944232787372477,0.5133430897015351,0.5809232964441696,0.2415735086914212,0.5611033485934883,0.7896760313708004,0.7912979497151903,0.49303543589382004,0.04127386491598289,0.7912181523833672,0.7403587894839814,0.7627770265139082,0.5290382263364619,0.7800720113992134,0.5364558898114636,0.764688092930865
CDK1/5 INHIBITOR,0.2757997861910876,0.5563952396491354,0.5257456747830086,0.17517645251598207,0.0009607535612933246,0.5715365719519826,0.5297147521373281,0.516843355797165,0.5273071615204525,0.12211942930438024,0.533115752678945,0.11999256130050351,0.5206894286230698,0.47391846018102396,0.5200283088846519,0.523402682000274,0.13099698113124508
CLOTRIMAZOLE,0.5903116435403094,0.5510148864092409,0.5520766269668563,0.6722851303225496,0.7969272481386169,0.5298946363616779,0.7362139645405567,0.5479911185612355,0.5454225309063565,0.5618063958842574,0.8485553809028527,0.5391733032110293,0.5408974822454592,0.31089120500029743,0.7396660933837389,0.5447307780073669,0.8035223155580946
"N8-[(2S)-3,3-DIMETHYLBUTAN-2-YL]-N2-[2-METHOXY-4-(1-METHYL-1H-PYRAZOL-4-YL)PHENYL]PYRIDO[3,4-D]PYRIMIDINE-2,8-DIAMINE",0.5360298897429874,0.5480512625542783,0.5509723995515727,0.4052706089268635,0.6653240781730052,0.38251778601539355,0.48624167213350306,0.5652474502413612,0.5437581445897031,0.6705709521598688,0.6922288547415374,0.7177389937696503,0.29445470250092953,0.5917082313073836,0.5474221139039611,0.6480101205416925,0.4974266520277858
ONDANSETRON HYDROCHLORIDE,0.7510154824236117,0.7430683588175224,0.7829639326567688,0.5422986426418885,0.745846426356525,0.5534778379442858,0.5446811637355997,0.7871233434529286,0.5465285448017194,0.5245891934584199,0.5442311932048561,0.7704501377486515,0.7138894690002346,0.387554525351424,0.5453817308361455,0.7491558482796117,0.7187653305222856
GSK-1838705A,1.3356012733765563e-09,0.000782633511635892,0.4986068305443797,0.4846610974186137,6.021138374155611e-10,0.5176697346267054,9.191798890557728e-11,0.5064086683055862,0.0001652244513788512,0.0002747604190231526,0.5230161294426874,1.5895715489075323e-10,0.48782951531049024,0.009613546537633931,0.5125726349433382,0.4842910284968749,0.4693420349260087
ZONAMPANEL,0.8102621109258716,0.7913313311401993,0.5380198702027618,0.5298187856182035,0.6665233132075774,0.5500841699755089,0.5584950958194054,0.5416498443140056,0.5423334391692279,0.8028866834062198,0.8040548608962939,0.9018471164114681,0.42957944177301916,0.6786736902572001,0.5409003988529509,0.4113191424659384,0.5385877460446038
CD 437,5.847747146070681e-08,5.7929587774735154e-05,2.2252471581191196e-07,1.6432951209940432e-06,0.5671468860139716,0.0001505313553024515,1.3442953683948359e-06,2.5158611354997933e-11,1.5777224780024892e-09,6.217437048393005e-12,0.5600756990194213,0.5804859884375335,5.360924399426192e-11,1.9080637908900785e-06,4.9308292905874716e-11,1.817036414316566e-06,4.667993739592577e-07
"(4Z)-6-BROMO-4-({[4-(PYRROLIDIN-1-YLMETHYL)PHENYL]AMINO}METHYLIDENE)ISOQUINOLINE-1,3(2H,4H)-DIONE",1.3026489073911361e-16,1.13617112735506e-07,1.3024838648960354e-05,9.490032329520674e-13,8.071733348817662e-16,3.365594299545188e-14,7.629415130672845e-20,4.9048195591759154e-05,2.2515973488490584e-09,2.0245599228757752e-11,0.002331142302907806,3.917372598257581e-23,2.3855440711448267e-15,1.2900059607448708e-06,0.4788370495029169,1.3920239083485826e-18,3.2005469884932743e-41
2-THENOYLTRIFLUOROACETONE,0.3751556526525911,0.5419202398759148,0.5402900382209191,0.22597657218754574,0.6016783779835482,0.4767114940690654,0.460556306953002,0.5498828386319236,0.3419134847249742,0.5340653143179206,0.269187892624956,0.5296431976557832,0.5624224657920084,0.2588426296994524,0.5201287033297133,0.6117825870698409,0.5803391112098366
ZINC ION,0.5603307902986706,0.5536477762440224,0.9444558829873047,0.8448049919447427,0.8808705452264833,0.5810975935346345,0.5516525562928507,0.9288449617529517,0.5553673618529104,0.5404222803152268,0.8940390349398273,0.5558600685850328,1.0328193468970265e-25,0.8191693325930393,0.5774727385574976,0.582406366932408,0.5441389601538231
146062-49-9,0.00022465247351265852,1.734250711223784e-05,5.9712302406043295e-05,6.37197472229322e-07,0.00021269716800144828,0.14473001990224027,0.0088823596365717,0.058842740137011657,4.61542355341799e-07,0.00032618929660490844,0.003358671247386738,0.15125980110540077,0.0038784516668723583,0.16815759379052503,1.0387593956166405e-08,0.004956261494851971,0.0011122036117900019
6508-43-6,0.5929858462266496,0.7655936870486961,0.6867341629132697,0.5807100260733721,0.7666733227988185,0.7841349816103753,0.847608765327353,0.8254652421337738,0.48295703706425686,0.5676486027566869,0.7785410371369194,0.7868521624926199,0.5352150273427779,0.825461466450508,0.7807214367998193,0.5277072591793297,0.2546800342253439
CHEMBL113194,0.6535452624863792,0.5571821624291394,0.7926477171972941,0.6943948585098471,0.7499464904399413,0.6199239921089303,0.7963175512652312,0.5809070992607955,0.683060164834132,0.7798110358915262,0.5787088706220975,0.726848764059869,0.7657896012173773,0.6136068376284135,0.8211943141716295,0.8070945634092186,0.7506324371705106
CHLOROTRIANISENE,0.5420381968887653,0.5593154067015691,0.5614519130385595,0.5407911563966453,0.5382595944609747,0.5495701731654378,0.5176322347225625,0.8119939834250173,0.5572656776414895,0.8627330014558207,0.5544228858411139,0.5482647344781514,0.5408963710883851,0.5340785416929545,0.5623684964927209,0.5341499747471751,0.5398570660751294
TRICHLORMETHIAZIDE,0.40158601090570656,0.532781562920378,0.5622034754557089,0.26298699552813787,0.6908188207217965,0.5733402898738494,0.5786421302867082,0.5419350136160074,0.5823351730529758,0.5225485236101327,0.37167795615645105,0.5714790528425895,0.5294625542732418,0.5400541702040236,0.5497332281233496,0.3572920528871536,0.549201527154608
S-ETHYLISOTHIOUREA,0.5421026735893552,0.7208144378363632,0.7669229823719499,0.8789203567815327,0.7868168083597586,0.5312581100627765,0.7958428344031929,0.8300004972296993,0.6161180627532102,0.8134681387074671,0.772421794270777,0.805667719403691,0.42667684629992797,0.7098523796291316,0.536346135759002,0.5361954012163654,0.633952967088928
NOSCAPINE,0.4988508200936929,0.5132909007270665,0.5163061229605576,0.5131697542835297,0.5097997908598402,0.532317064736746,0.50826681352621,0.5268573857612563,0.511005541770307,0.5365648826388891,0.5261202496699774,0.5159705914277157,0.5121694354160534,0.4488157014919184,0.5076781976171405,0.5265192755275077,0.516532754610161
AFATINIB,4.797634524058318e-46,4.644351624531556e-11,0.42428083583189563,2.0830467717531594e-20,0.48096894601413653,6.00578382138436e-14,4.1540225448005714e-16,6.682108189812823e-12,1.361766890172656e-23,5.406331956054047e-83,7.797855032832765e-11,6.483121822049558e-22,1.0282112312709754e-26,7.8031618325104985e-50,2.0211570622757435e-18,0.0,0.0
CAFFEINE CITRATE,0.561743410435881,0.7454502808969049,0.5558702550508298,0.5641580469319775,0.7172468543964952,0.7646638410003219,0.25025468755941044,0.46867035332716295,0.6165758938519067,0.30952332714965153,0.7271224839271367,0.5601872797324615,0.3086681662890474,0.8178646292170424,0.7365914882338931,0.5619261527240683,0.5972439448621772
BETA-LAPACHONE,0.5607930927311154,0.5268998443534324,0.5328252282985007,0.5497986148602382,0.8456715150940288,0.5190701532783585,0.34554603617051416,0.4291423639857591,0.5408007220730271,0.4446146509763521,0.5298805465657722,0.7679787319008788,0.5459522827049156,0.5314834700710641,0.3406450056271485,0.5381909857065909,0.081296986753924
PRPP,0.5392136914116411,0.5429566978608057,0.5476728162407415,0.5335129665717265,0.5363231787981819,0.5500076593003281,0.536361536814326,0.528466319017736,0.5375442050551605,0.5275464098357995,0.5139469065818515,0.5378767196658063,0.5319896470147865,0.544898913190268,0.5482477631049808,0.5329791860898933,0.5375821375111345
BUFEXAMAC,0.8941570882459839,0.549472931148399,0.5644858906172662,0.5590154410527303,0.5313614666343693,0.5555183496897859,0.5470249811602557,0.5569185734458703,0.8975618823855378,0.5982026108944802,0.2714230469409973,0.5451195731605817,0.5451147748352737,0.5607802013229142,0.5491638234781357,0.5613853269983624,0.5437074124043862
DESLORELIN,0.7988899987598366,0.49440837221320777,0.233258535346824,0.8593509350899388,0.39443526936271406,0.5430080492868641,0.38272219264059953,0.7097716574906034,0.5110067761872739,0.5362570249484057,0.7664401706754788,0.8028324305460751,0.3586626102957916,0.8217587732374332,0.22425271772528876,0.8127945108207593,0.7576346652323174
SERLOPITANT,0.8286731801920181,0.7901063717369792,0.6256213374206514,0.8556713443379543,0.77386583966433,0.6124792787839368,0.8654294010325286,0.7664195537540206,0.6567678856552588,0.18347467525475136,0.42217710325178626,0.7900348455155952,0.5365523209531691,0.8556233815262024,0.6030123655110852,0.5352804041126412,0.7996805609182385
PRIMAQUINE,0.5524891306493128,0.5354556167021335,0.546465155222041,0.5569519111389508,0.7939222618301015,0.5560812000641702,0.5589666782968914,0.8107589616303169,0.5481090103428751,0.5500224437592249,0.5295481360895968,0.668148639041833,0.6324430965114626,0.5457192471939836,0.45779714345682676,0.699269154314021,0.551365824930797
GO 6976,0.566700069694912,0.8386990338168316,0.7259200207810682,0.5422510305404404,0.6813320351120353,0.5636419480054293,0.598340017547936,0.5647196417782695,0.6851110773753026,0.5476454848572159,0.6085760670916985,0.5479196641954187,0.9066405520315284,0.5715498850303297,0.5699594063385942,0.5469057885363304,0.8470861133223115
301836-41-9,0.15165572856888704,0.8610264372267642,0.00196183684750428,0.41575707392457517,0.8444561166607698,0.8197527717873812,0.7880729355216182,0.9248259246780697,9.294602373831437e-07,0.7592676570287191,0.4949691083698042,0.8338259527046094,0.6725680623281836,0.86175610174659,0.5619324102176165,0.5121142229821544,0.6638862683493569
CALCIUM GLUCONATE,0.8165978671689349,0.7590396207847909,0.7628343150343053,0.6070463753811018,0.8459499418952718,0.5429685083485306,0.9018896535250693,0.7846517894407243,0.8411606676889491,0.5531943554657184,0.8731690120272615,0.6044023200447143,0.5489385842604454,0.6690291233942278,0.8747209123334594,0.5473235577440908,0.8649807502901619
